UNIQUE_ID;SOLD_DATE;SOLD_PRICE_EUR;ROOMS;BATHROOMS;SIZE_LIVING;SIZE_FULL;FLOORS;GARAGE;CONDITION_GRADE;SIZE_ABOVE;SIZE_BASEMENT;BUILT_DATE;RENOVATION_DATE;DISTRICT
1440360692;201410;304000;3;2;160;557;1;0;3;93;67;1954;0;IV
1440379004;201407;860000;5;2;323;855;2;0;3;323;0;1979;0;LXV
1440457242;201504;715000;5;3;324;566;2;0;3;324;0;2009;0;LXI
1440541321;201505;455000;4;3;165;278;2;0;3;165;0;2003;0;XXXIV
1440633839;201503;293500;3;3;150;467;2;0;3;150;0;2004;0;XLVII
1440699909;201503;750000;3;2;;510;1,5;0;3;143;20;1927;0;XVII
1440715857;201503;270000;3;1;;685;1;0;3;71;67;1954;0;XIII
1440892603;201409;650000;3;2;214;465;1;0;4;107;107;1938;0;I
1440913866;201405;1220000;4;3;301;334;2;0;3;191;110;2008;0;XXIII
1441000600;201408;762500;4;3;293;555;2;0;3;293;0;2005;0;XLII
1441038662;201407;267300;3;2;176;8660;1;0;4;176;0;1964;0;XXX
1441064117;201411;295000;2;1;121;3683;1;0;4;121;0;1960;0;XXXV
1441085116;201406;390000;3;2;116;697;1;0;5;116;0;1942;0;X
1441096480;201412;825000;4;3;297;416;2;0;3;222;75;2006;0;I
1441134969;201407;344200;4;3;231;540;2;0;3;231;0;2000;0;XLIV
1441172633;201409;1270000;3;3;284;890;2;0;3;284;0;2005;0;LXVII
1441220050;201406;1300000;5;4;313;725;2,5;0;3;276;37;1937;0;I
1441301200;201411;460000;4;2;194;3755;1;0;4;194;0;1984;0;LV
1441382904;201408;220000;4;2;154;1084;1;0;3;94;60;1952;0;VI
1441405963;201406;329900;3;3;208;464;2;0;3;208;0;2011;0;XXX
1441474965;201411;210000;4;2;139;501;2;0;3;139;0;1999;0;LXX
1441475291;201407;187300;2;1;122;715;1;0;3;79;43;1950;0;X
1441485249;201409;300000;3;2;122;916;1;0;3;122;0;1962;0;XLVIII
1441557731;201409;425000;3;2;183;1274;1;0;4;156;27;1955;0;VIII
1441598265;201504;268000;5;2;161;963;1;0;5;94;67;1963;0;XXXVII
1441600627;201411;341500;3;2;105;671;1;0;4;105;0;1961;0;XXXIX
1441624489;201407;265000;3;1;95;800;1;0;5;95;0;1959;0;XXXIX
1441728174;201411;237600;2;1;127;1076;1;0;4;127;0;1950;0;II
1441749885;201405;386380;3;3;160;334;2;0;3;160;0;2010;0;XLI
1441769099;201505;606500;3;3;202;511;2;0;3;202;0;2000;0;XXXII
1441775829;201406;280000;3;2;148;2527;1,5;0;4;148;0;1926;0;XLVII
1441786635;201405;575000;4;2;153;465;1;0;3;153;0;1955;0;XIX
1441807449;201504;740000;4;3;268;372;1,5;0;4;203;65;1931;0;XXIII
1441908130;201504;337500;3;2;142;613;1;0;4;115;27;1968;0;XL
1441972929;201411;589450;4;3;296;738;2;0;3;296;0;2005;0;XLVII
1442059239;201502;315000;4;2;112;395;1;0;4;112;0;1941;0;XXIV
1442060117;201504;365000;3;2;167;837;1;0;3;121;46;1975;0;VIII
1442068438;201409;408000;3;2;183;660;1;0;3;148;35;1976;0;XXXIV
1442100269;201411;320000;2;1;104;495;1;0;3;70;34;1929;0;XIV
1442154456;201408;510500;3;1;118;743;1;0;4;118;0;1957;0;LXIV
1442256103;201409;345000;2;2;80;65;2;0;3;80;0;2009;0;XVIII
1442355364;201405;800000;3;1;158;409;1,5;0;4;158;0;1906;0;XVI
1442403143;201504;306500;2;2;122;948;1;0;4;122;0;1947;0;XXXVI
1442425096;201504;800000;4;3;269;1700;2;0;4;269;0;1994;0;XXXII
1442437953;201410;179000;2;1;92;814;1;0;3;92;0;1977;0;LXVIII
1442517508;201407;335606;3;3;236;427;2;0;3;236;0;2013;0;XXX
1442575985;201406;491950;3;2;194;997;1;0;3;134;60;1958;0;XXI
1442607368;201408;207500;3;1;109;819;1;0;4;109;0;1966;0;LVII
1442839847;201502;258305;2;2;70;275;1;0;5;70;0;1919;0;XVIII
1442923875;201503;425000;4;3;;420;1;0;3;111;70;2010;0;LIV
1442982835;201407;535000;3;2;255;2184;2;0;3;255;0;1988;0;LXX
1442989373;201410;360000;3;1;154;892;1;0;3;154;0;1963;0;XLVIII
1443006542;201503;400000;2;3;109;168;2;0;3;109;0;2001;0;XVI
1443017364;201412;239900;4;1;93;663;1;0;3;93;0;1943;0;IV
1443059178;201408;640000;3;4;230;1003;2;0;3;230;0;1998;0;XXXIII
1443097172;201411;590000;4;3;221;460;2;0;3;221;0;2004;0;XII
1443128711;201412;350000;1;1;73;426;1;0;3;73;0;1911;0;XVIII
1443172872;201409;615000;3;2;;3976;1;0;4;86;86;1983;0;XXXII
1443199577;201411;554000;5;3;320;1198;1;0;4;160;160;1958;0;VII
1443208580;201410;677500;5;1;217;439;2;0;3;168;49;1918;0;XX
1443243579;201407;895990;4;3;330;610;2;0;3;330;0;2014;0;XLI
1443254729;201407;650000;3;3;226;1207;2;0;3;226;0;1992;0;LXI
1443265303;201410;400000;2;2;89;576;1;0;4;89;0;1946;0;XII
1443281744;201504;455850;3;2;169;557;1;0;4;104;65;1964;0;XXIV
1443321306;201409;1110000;4;3;;246;2;0;3;203;55;2014;0;XXIII
1443343888;201405;407000;4;2;261;2174;1;0;3;159;102;1958;0;II
1443392259;201505;334000;4;2;156;708;1;0;4;110;46;1965;0;VII
1443427032;201410;897000;4;3;262;569;2;0;3;262;0;2014;0;XXI
1443439454;201405;2100000;4;2;330;1846;2;0;3;330;0;1962;2002;XLVI
1443442747;201412;319990;4;3;197;492;2;0;3;197;0;2003;0;LI
1443453223;201408;859900;4;3;315;585;2;0;3;315;0;2011;0;XXXIII
1443459260;201503;499900;3;3;195;475;2;0;3;195;0;1999;0;XXXVI
1443522292;201408;995000;2;2;149;5989;1;0;3;149;0;1950;0;XXXIV
1443583969;201406;550000;4;4;386;1505;2;0;3;386;0;2006;0;LXVIII
1443602764;201405;636000;2;2;114;334;1,5;0;5;114;0;1925;0;XVII
1443604095;201410;825000;5;3;285;787;2;0;3;285;0;2011;0;XLIX
1443756337;201412;395000;4;2;184;1426;1;0;3;184;0;1977;0;XLI
1443831388;201502;675000;4;4;237;334;2;0;3;175;62;1997;0;V
1443857953;201503;790000;2;2;180;409;1;0;3;90;90;1923;0;XXII
1443894453;201408;290000;3;2;122;753;1;0;3;122;0;1965;0;XLVIII
1443910841;201407;335000;3;1;88;743;1;0;3;88;0;1968;0;XLVIII
1444040308;201504;670000;5;2;213;3623;2;0;3;213;0;1979;0;XLII
1444074063;201407;1040000;5;3;416;617;2;0;3;416;0;2014;0;XLI
1444134507;201406;550000;4;2;255;11938;1;0;2;139;116;1958;0;XL
1444164525;201408;325000;2;1;130;1003;1;0;4;130;0;1974;0;LXI
1444204731;201406;739000;4;3;;353;2;0;5;167;85;1919;0;XXI
1444214572;201405;345000;3;2;115;1041;1;0;4;115;0;1954;0;LXV
1444260534;201411;814950;4;3;278;616;2;0;3;278;0;2014;0;XLII
1444269569;201504;949950;5;3;217;185;2;1;3;217;0;1959;0;XVIII
1444322535;201409;710000;4;3;252;3884;1,5;0;4;157;95;1995;0;XXXII
1444406446;201410;355000;2;1;125;34236;1;0;3;125;0;1947;0;XXXI
1444413328;201412;248000;2;1;65;771;1;0;3;65;0;1953;0;VIII
1444486501;201408;399000;3;3;141;175;3;0;3;141;0;2009;0;XV
1444505395;201411;250000;2;2;108;101;2;0;3;83;25;2006;0;VIII
1444516483;201505;515000;4;3;277;1164;2;0;3;277;0;1996;0;LI
1444517147;201410;262500;3;2;137;965;1;0;3;137;0;1989;0;LI
1444557647;201411;1320000;4;5;568;963;2;0;3;568;0;2005;0;XXXVII
1444657448;201407;605000;3;2;216;557;1,5;0;4;151;65;1940;0;XIV
1444664259;201504;286500;3;2;171;756;1;0;4;97;74;1975;0;LXVIII
1444737127;201410;652000;3;2;178;892;1;0;4;145;33;1968;0;XLII
1444815492;201503;296000;2;1;70;435;1;0;3;70;0;1948;0;XIX
1444831975;201405;1150000;4;4;391;958;2;0;3;391;0;2006;0;LXIII
1444915586;201505;350000;4;2;165;968;1;0;5;98;67;1963;0;XL
1444956356;201405;716500;4;3;306;601;2;0;3;306;0;2002;0;XXXII
1445025752;201504;270000;3;2;121;735;1;0;3;84;37;1970;0;LII
1445038087;201412;195000;3;2;133;483;1;0;4;96;37;1977;0;XLIV
1445040820;201405;755000;4;3;247;971;2;0;3;247;0;1993;0;XLII
1445301098;201504;776500;4;2;;964;1;0;3;140;72;1965;1987;XLIX
1445329240;201505;472000;3;3;173;38566;2;0;3;173;0;2006;0;XLVII
1445342665;201410;310000;3;1;110;787;1,5;0;3;110;0;1956;0;VIII
1445369458;201408;513000;3;2;139;122;3;0;3;139;0;2007;0;XXVIII
1445392445;201504;325000;2;2;144;212;2;0;3;144;0;2007;0;XXVI
1445444511;201504;420000;2;2;111;291;1;0;3;74;37;1904;2005;XVI
1445483204;201410;445000;3;2;172;656;2,5;0;4;172;0;1979;0;XLII
1445604121;201501;445000;2;2;134;433;1;0;3;134;0;2008;0;XLI
1445643009;201504;590000;3;3;213;390;2;0;3;213;0;2001;0;LXV
1445684913;201412;420000;3;3;222;363;2;0;3;183;39;2006;0;XXXIV
1445707158;201405;246000;3;1;130;688;1;0;3;130;0;1944;0;VII
1445757296;201407;707000;3;2;184;372;2;0;3;184;0;1919;0;XXIII
1445776443;201504;802945;5;4;372;858;2;0;3;372;0;2015;0;LVI
1445783388;201405;168500;3;1;102;941;1;0;3;102;0;1969;0;XLIV
1445810954;201408;780500;5;1;164;396;2;0;3;164;0;1902;0;XXII
1445845466;201410;588000;5;3;289;415;2;0;3;289;0;2007;0;LXI
1445920695;201504;280000;3;3;147;736;2;0;3;147;0;1994;0;XL
1445932388;201503;205000;3;1;104;775;1;0;4;104;0;1976;0;XLIV
1445935824;201502;429950;4;2;158;950;1;0;3;123;35;1959;0;XIII
1446005058;201412;415000;1;2;279;19020;2,5;0;3;279;0;1979;0;LX
1446226550;201406;554000;3;4;314;10117;2;0;3;251;63;1999;0;XXXVIII
1446248190;201406;1170000;4;3;239;581;2;0;3;239;0;2000;0;LXVII
1446389674;201503;460000;3;2;141;715;1;0;3;76;65;1969;0;XLVIII
1446402130;201505;2900000;4;3;469;1867;1,5;0;3;441;28;1982;2008;LXVII
1446625670;201410;779000;4;2;;456;1;0;4;127;127;1937;0;I
1446643409;201406;170000;2;1;139;1722;1;0;3;139;0;1950;0;VI
1446683211;201501;485000;3;3;;661;1;0;3;72;72;1938;2013;XLVII
1446874746;201504;563000;3;2;128;465;1,5;0;4;128;0;1917;0;XIX
1446935995;201503;90000;1;1;72;372;1;0;3;72;0;1905;0;XXIV
1446959362;201409;680000;2;2;135;92;3;0;3;135;0;2014;0;XXIII
1447068822;201412;322000;4;1;163;6396;1;0;3;163;0;1942;0;XXXVIII
1447114252;201501;456500;3;2;;851;1;0;3;136;59;1975;0;XLVIII
1447133655;201406;375000;2;1;76;581;1;0;4;76;0;1922;0;XII
1447137396;201410;273000;3;1;;581;1;0;3;83;57;1945;0;XIV
1447154136;201411;300000;3;1;117;465;1;0;4;117;0;1968;0;LX
1447288270;201411;240000;3;2;164;796;1;0;3;118;46;1978;0;LVII
1447298500;201407;515000;2;1;98;465;1;0;5;98;0;1907;0;XXV
1447327184;201504;525000;3;1;139;632;1;0;3;139;0;1943;0;XXVII
1447400618;201503;347000;2;2;122;201;2;0;4;122;0;1974;0;LIV
1447408756;201407;579000;4;2;189;814;2;0;4;189;0;1983;0;XLII
1447436843;201504;350000;4;3;154;232;2;0;3;154;0;2007;0;XVIII
1447478537;201502;495000;4;3;215;702;2;0;3;215;0;1997;0;VIII
1447574710;201407;745000;3;3;280;1155;1;0;4;176;104;1970;0;XLII
1447600003;201502;906000;4;3;230;465;1;0;3;137;93;1951;0;XXVII
1447603383;201409;655000;4;4;318;3076;2;0;3;318;0;2004;0;LXII
1447633431;201504;537000;4;4;454;2419;2;0;3;359;95;2006;0;XXX
1447653932;201410;690000;4;2;183;426;2,5;0;3;183;0;1909;0;XXVIII
1447698743;201412;459500;4;3;;833;1;0;4;111;81;1975;0;VIII
1447918455;201504;655000;1;1;154;504;1;0;4;77;77;1908;0;XIX
1447942465;201407;700000;3;1;146;372;2;0;5;146;0;1908;0;XXVIII
1447953617;201410;345000;2;2;103;120;3;0;3;103;0;2006;0;XXVIII
1447966475;201407;492500;4;3;256;1701;1;0;3;151;105;1978;0;XLVIII
1448069199;201412;780000;4;3;287;1162;2;0;4;287;0;1998;0;XXXII
1448136725;201409;299950;4;1;109;502;1;0;5;109;0;1953;0;XXXIX
1448137764;201504;535000;4;3;208;643;1;0;5;128;80;1974;0;X
1448170540;201501;635000;4;3;253;742;2;0;3;253;0;2006;0;XIII
1448184328;201502;822000;3;2;224;1236;2;0;3;171;53;1985;0;LXV
1448185857;201504;463000;3;2;;1031;1;0;4;137;50;1975;0;XLVIII
1448264514;201409;580000;2;2;185;557;1;0;3;133;52;1944;0;I
1448272493;201408;289000;3;3;196;771;1;0;4;196;0;1985;0;LII
1448287200;201405;490000;2;3;114;129;2;0;3;81;33;2004;0;XXII
1448408056;201407;575000;4;2;154;446;1,5;0;3;154;0;1922;0;XXVIII
1448410807;201407;778000;3;2;171;557;2;0;5;160;11;1946;0;XLIX
1448428481;201504;430000;4;2;168;669;1;0;3;168;0;1966;0;XLVIII
1448456165;201407;1140000;4;3;347;1065;2;0;3;347;0;2014;0;LIII
1448517235;201410;780000;6;4;400;929;2;0;3;274;126;2008;0;XXXIII
1448540799;201504;374000;3;3;203;561;2;0;3;203;0;2009;0;LII
1448621127;201412;2750000;4;4;384;518;2;1;4;266;118;1993;0;XXXII
1448686299;201505;1310000;4;2;;465;2;0;5;227;122;1924;0;XXI
1448746008;201408;641250;3;3;206;237;3;0;3;206;0;1990;0;XIX
1448805217;201408;484000;6;3;;1254;1;0;3;191;115;1980;0;XXXVII
1448812430;201407;242000;4;1;208;708;1;0;3;104;104;1966;0;X
1448819539;201405;376000;2;1;107;372;1;0;3;107;0;1947;0;I
1448820781;201405;851000;3;3;331;9968;2;0;3;331;0;1987;0;XLI
1448891040;201504;181000;2;1;;372;1;0;3;88;33;1942;0;XI
1448891705;201411;431650;5;3;159;715;1,5;0;3;159;0;1962;0;LXIV
1448984633;201408;254000;2;1;85;557;1;0;3;85;0;1943;0;XVIII
1449006325;201405;630000;2;2;237;526;1;0;3;160;77;2011;0;XXXIX
1449015354;201409;289000;3;2;172;887;1;0;3;172;0;1988;0;LXX
1449026464;201410;265000;3;2;120;660;1;0;3;120;0;1954;0;II
1449035018;201412;276000;3;2;169;813;1;0;4;111;58;1958;0;II
1449085494;201405;2400000;3;2;279;1084;1,5;1;3;279;0;2001;0;XXXII
1449091169;201411;950000;4;3;344;655;2;0;3;344;0;2006;0;LIII
1449099449;201501;645000;4;2;;1076;1;0;3;111;148;1955;0;XV
1449291105;201503;588000;4;2;233;1816;1;0;4;168;65;1977;0;XLVIII
1449308222;201407;925000;5;3;;879;2;0;4;270;87;1963;0;V
1449352186;201406;969990;4;3;386;784;2;0;3;386;0;2014;0;XXXII
1449380350;201503;905000;4;3;309;888;2;0;3;309;0;1995;0;LXV
1449396444;201410;423500;3;2;186;975;1;0;3;133;53;1978;0;XLIX
1449405468;201501;805500;3;1;134;960;1;0;4;134;0;1952;0;LXVII
1449408991;201410;235000;2;1;118;853;1,5;0;3;118;0;1917;0;XIV
1449425454;201503;537000;4;3;185;247;2;0;3;185;0;2012;0;XLVIII
1449465568;201504;413100;3;2;166;21489;1;0;3;116;50;1980;0;XXXI
1449470563;201503;270000;3;3;125;110;2;0;3;100;25;2007;0;XXVI
1449538691;201407;517850;5;3;283;697;1;0;4;167;116;1966;0;XLVIII
1449582890;201407;525000;2;3;108;135;2;0;3;97;11;2012;0;XVII
1449745765;201409;380000;4;2;166;946;1;0;4;166;0;1965;0;V
1449767184;201504;233000;3;1;184;790;1;0;3;96;88;1965;0;XXVI
1449828054;201504;580000;3;2;146;242;1,5;0;4;146;0;1931;0;XIX
1449906713;201408;316000;3;1;118;938;1;0;5;118;0;1971;0;XXXI
1449932014;201501;650000;3;2;260;1801;1;1;3;130;130;1965;0;II
1450014074;201409;1430000;4;3;314;2563;2;0;3;314;0;1966;0;LXVII
1450019231;201405;325000;2;3;98;149;2;0;3;98;0;2005;0;XI
1450151997;201504;398000;4;1;133;580;1,5;0;5;133;0;1953;0;XV
1450154668;201503;545000;2;2;133;360;1;0;4;133;0;1949;0;XIX
1450160756;201412;2630000;6;5;515;669;2,5;0;4;367;148;1909;0;XVII
1450304057;201408;568000;3;3;162;119;3;0;3;162;0;2008;0;XX
1450311729;201406;1160000;4;4;435;901;2;0;3;312;123;2005;0;LXV
1450342341;201407;495000;3;2;124;237;2;0;3;124;0;1984;0;XIX
1450413757;201406;600000;4;2;285;780;2;0;4;285;0;1970;0;XLVIII
1450416594;201411;975000;4;4;291;4861;2;0;3;226;65;2011;0;LXVI
1450525259;201409;390000;2;2;107;253;1;0;4;72;35;1923;0;XXIX
1450558931;201410;400000;3;2;;1654;1;0;3;139;139;1962;0;XV
1450567250;201504;390000;3;2;225;2926;1;0;4;163;62;1964;0;XXXVIII
1450587464;201502;403000;3;3;140;130;3;0;3;140;0;2005;0;XXI
1450714623;201407;228000;2;1;167;858;1;0;3;167;0;1954;0;LII
1450714899;201408;902000;3;3;;669;1;0;3;151;151;1960;0;XVIII
1450854826;201502;500000;3;2;157;4468;1;0;3;157;0;1973;0;XLI
1450866069;201408;839000;4;3;223;1158;1;0;4;164;59;1958;0;LXIII
1450904001;201501;500000;4;2;184;418;2;0;4;184;0;1910;0;XXV
1450928217;201410;610000;5;2;234;1087;2;0;3;234;0;1977;0;XXXIII
1450943972;201405;560000;3;2;238;20139;1;0;3;238;0;1986;0;XXX
1450954593;201407;850000;5;3;362;488;1,5;0;5;243;119;1931;0;XX
1451024094;201407;360000;2;1;72;390;1;0;3;72;0;1920;0;XVIII
1451028063;201409;555950;2;1;113;468;1;0;3;113;0;1961;0;XIX
1451052068;201505;295000;3;3;157;796;2;0;4;157;0;1992;0;XLVII
1451103948;201412;258500;3;3;167;836;2;0;3;167;0;1983;0;LXVIII
1451110198;201405;658000;4;3;308;573;2;0;3;308;0;2008;0;XXXVI
1451171263;201501;215000;4;3;198;418;2;0;3;198;0;2004;0;LXX
1451191831;201502;365000;4;3;151;20396;2;0;3;151;0;1980;0;XLVII
1451237677;201503;850000;3;2;279;1714;1;0;3;279;0;1983;0;XXXI
1451274697;201407;940000;4;2;231;885;2;0;5;231;0;1968;0;XLV
1451306388;201407;379000;3;3;142;271;2;0;4;142;0;1986;0;XLIX
1451307494;201504;654300;3;3;231;797;2;0;3;231;0;2000;0;XXXIII
1451312052;201412;480000;2;2;106;1115;1;0;3;106;0;1943;0;LV
1451316678;201405;499950;3;4;169;139;2;0;3;133;36;2014;0;XI
1451336069;201502;565000;4;1;202;1124;1;0;5;202;0;1961;0;XLIX
1451337515;201405;307000;3;2;216;697;1;0;3;216;0;1976;0;LIX
1451358580;201502;458500;3;2;116;892;1;0;3;116;0;1964;0;LXIII
1451508769;201409;475000;3;2;166;21286;2;0;3;166;0;1987;0;LVIII
1451609782;201407;800000;3;3;151;245;2;0;5;151;0;1919;0;XVII
1451629062;201504;530000;4;2;200;1316;1;0;3;124;76;1966;0;LXVIII
1451655477;201409;575000;3;2;160;376;1;0;5;80;80;1906;0;XXI
1451678319;201503;543000;2;1;99;437;1;0;5;99;0;1910;0;XIX
1451746294;201504;420000;3;3;140;103;3;0;3;140;0;2014;0;XIII
1451801915;201411;530000;4;2;208;778;1;0;3;162;46;1984;0;XXXIII
1451808317;201503;1030000;3;1;190;446;2;0;3;181;9;1922;0;XXII
1451861407;201406;494000;4;3;170;682;1;0;4;143;27;1973;0;V
1451889558;201504;570000;3;3;144;119;2;0;3;113;31;2013;0;I
1451968116;201407;320000;4;2;206;633;1;0;4;118;88;1961;0;XXXIX
1451968574;201503;263300;2;1;84;418;1;0;3;84;0;1951;0;XVIII
1451998853;201408;534000;5;2;;801;1;0;3;111;85;1959;0;LXIII
1452099410;201504;333000;4;3;195;670;2;0;3;195;0;1974;0;XXXVIII
1452108667;201406;472500;3;2;;1440;1;0;3;138;24;1982;0;XXXII
1452242217;201503;595000;4;3;216;656;1;0;4;165;51;1984;0;XLII
1452276722;201407;201000;3;1;94;2348;1;0;5;94;0;1961;0;LIX
1452334604;201504;249000;3;2;126;565;1;0;3;126;0;1994;0;XLIV
1452395976;201406;499500;3;3;276;2035;2;0;3;276;0;1998;2006;XXXVII
1452441863;201411;465000;4;2;;581;1,5;0;3;137;48;1930;0;XII
1452507371;201504;875000;4;2;;770;1;0;3;123;97;1952;0;LXVII
1452579622;201412;304500;4;3;189;483;2;0;3;189;0;2001;0;LI
1452593978;201504;295000;3;2;114;316;1;0;3;114;0;2010;0;XXXVIII
1452619890;201504;500000;2;1;86;297;1;0;3;86;0;1904;0;XVI
1452627046;201406;385000;3;2;;1068;1;0;3;112;46;1978;0;LIV
1452659881;201410;860000;3;2;242;1399;1;0;4;158;84;1967;0;LXVII
1452661320;201405;276000;3;1;106;465;1;0;3;106;0;1960;0;XXVI
1452764911;201408;565000;3;2;143;332;1,5;0;5;138;5;1930;0;XXVII
1452789597;201410;246000;4;2;160;693;1;0;4;95;65;1963;0;XXXVIII
1452801602;201407;515805;5;3;252;384;2;0;3;252;0;2014;0;XXXVII
1452900657;201504;1480000;3;3;239;465;2;0;3;239;0;1984;0;XXIX
1452969921;201407;255000;3;3;142;104;2,5;0;3;142;0;2005;0;LIV
1453088036;201409;705000;4;3;293;866;2;0;3;293;0;2001;0;XXXII
1453111905;201406;490000;4;3;216;325;2;0;3;178;38;2003;0;XXIV
1453147620;201505;795000;3;3;273;1160;2;0;3;273;0;1997;0;XXXII
1453178153;201502;650000;3;2;;785;1;0;3;98;98;1940;0;I
1453194885;201501;810000;3;2;164;1573;1;0;3;164;0;1953;0;LXVII
1453208792;201409;353900;3;3;234;362;2;0;3;234;0;2014;0;XXX
1453297077;201503;339000;4;3;162;557;1;0;4;162;0;1952;0;IV
1453353739;201407;208000;3;2;99;669;1;0;3;99;0;1994;0;LXII
1453374053;201407;370000;2;1;80;468;1;0;3;80;0;1956;0;XIX
1453420427;201411;599950;5;2;;1235;1;0;3;124;124;1976;0;LIV
1453438645;201504;635000;4;3;195;353;2;0;3;195;0;1972;0;XXI
1453540948;201405;157500;2;1;69;836;1;0;3;69;0;1949;0;LI
1453556874;201405;838000;4;3;308;3995;2;0;3;308;0;2001;0;XLII
1453563399;201406;346150;3;2;;669;1;0;4;137;61;1966;0;XXXIX
1453713085;201504;705000;4;3;255;496;2,5;0;3;255;0;2004;0;XXVIII
1453959307;201504;439000;3;1;142;1766;1;0;4;120;22;1949;0;VII
1453968353;201412;545000;2;2;154;518;1;0;3;154;0;2005;0;XLI
1453995827;201405;618080;3;3;189;604;2;0;3;189;0;1988;0;LV
1454016460;201406;415000;4;3;186;554;2;0;3;186;0;1999;0;XIII
1454017389;201406;780000;4;4;363;5561;2;0;4;231;132;1987;0;LV
1454060164;201407;669000;4;3;229;459;2;0;3;229;0;2012;0;XLI
1454176000;201408;220000;3;2;99;867;1;0;3;99;0;1956;0;VIII
1454194591;201411;425000;5;3;;732;1;0;4;111;91;1955;0;XIII
1454198610;201502;369900;2;3;164;172;3;0;3;164;0;2007;0;XIV
1454233678;201409;555000;3;3;349;17536;1;0;4;245;104;1979;0;XXX
1454273441;201504;650000;3;2;;286;1;0;5;85;85;1928;0;XXVIII
1454291648;201406;560000;4;3;214;742;2;0;3;214;0;1990;0;XXXIII
1454336653;201408;450000;3;2;120;113;3;0;3;120;0;2001;0;XXVIII
1454398391;201410;842500;3;2;238;371;1,5;0;3;200;38;1910;0;XXII
1454403985;201407;330000;4;3;196;566;2;0;3;196;0;2003;0;XLIV
1454466537;201409;354000;3;2;94;1983;1;0;3;94;0;1980;0;XXXIII
1454495012;201410;413107;3;2;132;699;1;0;4;132;0;1956;0;LXIV
1454509476;201502;570000;4;3;241;735;2;0;3;241;0;2003;0;LIV
1454511128;201405;1150000;4;4;414;9605;2;0;3;414;0;2001;0;XLI
1454560239;201504;259000;3;3;200;409;2;0;3;200;0;2007;0;LXX
1454570553;201503;1040000;5;3;283;827;1;0;4;153;130;1956;0;XLV
1454633578;201405;290000;4;3;;1236;1;0;4;111;74;1968;0;LXX
1454687516;201411;549000;5;1;139;370;2;0;3;139;0;1929;0;XIX
1454690657;201412;462370;2;2;173;248;2;0;4;173;0;1986;0;LXV
1454724368;201410;936000;7;4;474;2025;2;0;3;338;136;2001;0;XXXII
1454761570;201503;399500;4;2;154;615;1;0;5;154;0;1947;0;VIII
1454773923;201505;359000;4;3;245;732;2;0;3;245;0;1990;0;XXX
1454775928;201411;1390000;3;1;223;618;3;0;3;223;0;1992;0;XVI
1454780191;201502;770000;4;3;;593;2;0;3;284;112;2001;0;XXXVI
1454788149;201504;345000;3;3;203;674;2;0;3;203;0;2000;0;LXVIII
1454790270;201504;410000;3;1;131;465;1;0;3;91;40;1925;0;XX
1454854118;201408;765000;3;3;209;892;2,5;0;4;170;39;1909;1991;XVI
1454889042;201504;370000;4;3;231;530;2;0;3;231;0;2005;0;XLIV
1454899017;201412;376000;3;2;143;170;2;0;3;143;0;2005;0;LIII
1454979258;201412;312000;2;1;108;697;1,5;0;4;108;0;1916;0;LX
1455026869;201406;669000;4;3;251;3285;2;0;5;251;0;1976;0;XXXI
1455039725;201503;220000;2;1;54;697;1;0;3;54;0;1943;0;IV
1455168784;201504;355000;3;2;127;445;2;0;4;127;0;1982;0;XLVIII
1455182678;201502;380500;3;3;177;684;2;0;3;177;0;1994;0;XL
1455217866;201410;1340000;4;3;269;1958;2;0;3;269;0;1986;0;I
1455245274;201505;565000;3;1;85;484;1;0;3;85;0;1951;0;XXI
1455319099;201412;515000;5;3;277;418;2;0;3;277;0;2007;0;LIV
1455417298;201409;315500;3;1;108;975;1;0;4;108;0;1966;0;XLVIII
1455443544;201407;312000;5;4;269;908;2;0;4;181;88;1937;0;VI
1455468849;201412;733500;3;2;197;406;1,5;0;3;197;0;1904;0;XVI
1455487331;201412;995000;5;4;521;2093;2;0;3;380;141;1996;0;XXXIV
1455489601;201504;343000;3;2;205;736;1;0;3;130;75;1966;0;IV
1455508711;201406;175000;2;1;61;465;1;0;3;61;0;1915;0;XXVI
1455518696;201412;1150000;4;2;264;1881;1;0;3;208;56;1972;0;LXVII
1455522397;201503;355000;3;1;110;554;1,5;0;4;110;0;1928;0;XV
1455522848;201410;306500;2;1;129;1857;1;0;4;129;0;1949;0;II
1455552298;201406;640000;3;3;220;1038;2;0;3;220;0;1993;0;XXXIX
1455558303;201407;815000;3;2;127;806;1;0;3;127;0;1955;0;LXVII
1455559678;201502;320000;0;3;138;661;2;0;3;138;0;1999;0;XXXVI
1455612559;201502;565000;4;2;203;771;2;0;3;203;0;1935;1963;XII
1455624390;201410;599000;4;3;230;465;2;0;3;230;0;2004;0;XLI
1455904026;201502;868700;3;4;357;572;2;0;3;357;0;2000;0;XXXIII
1455932324;201408;328000;4;3;172;501;2;0;3;172;0;2009;0;XLVII
1455995281;201504;487500;2;1;111;465;1;0;3;111;0;1925;0;XX
1456000998;201410;555000;3;2;184;323;1,5;0;4;134;50;1929;0;XIX
1456003733;201409;787500;2;3;222;644;2;0;4;168;54;1949;1982;X
1456059093;201501;279900;3;2;131;613;1;0;4;131;0;1990;0;XLIV
1456143642;201409;289000;3;2;155;613;2;0;4;155;0;1990;0;XLIV
1456246485;201503;320000;3;2;175;683;1;0;3;129;46;1984;0;XXXVIII
